,data.v2,APL,APL.r,Trans,Trans.r,Small,Bills,ConApproval,SW,5DayQ,5dayAPL,5dayCC,5dayMod,5dayComm,10DayQ,10dayAPL,10dayCC,10dayMod,10dayComm,15dayQ,15dayAPL,15dayCC,15dayMod,15dayComm,date2,5dayCCf,5dayCCr,5dayAPLf,5dayAPLr,10dayCCf,10dayCCr,10dayAPLf,10dayAPLr,15dayCCf,15dayCCr,15dayAPLf,15dayAPLr
1816,3/22/07,2.686796096,2.834926485,0.725435036,0.108817486,7.034074004,117,28,4.37657664,2.944745352,1.810292953,0.673085198,0.089622136,35,1.61747617,1.467126408,0.748810674,0.072177043,16,1.437326211,1.361708324,0.758462243,0.0654392,16,3/22/07,0.228577866,102.0662252,1.798560238,0.57060487,0.502591621,227.6269316,1.60552609,0.530969268,0.601182418,271.9006623,1.548708219,0.522919881
1817,3/23/07,2.238660812,2.438419387,0.708167418,0.156647932,4.924151229,110,28,4.068298761,2.515190947,1.738468368,0.658527245,0.087481326,31,1.841231475,1.597142255,0.66113505,0.100041843,21,1.446347064,1.370539104,0.757909611,0.062440831,17,3/23/07,0.26418989,118.986755,1.769301998,0.562574428,0.381764806,171.5121413,1.684768212,0.54431281,0.593709746,268.1611479,1.553614058,0.523538322
1818,3/26/07,2.348441016,2.344400164,0.669564082,0.168882462,3.957853209,188,28,4.070977749,2.316608975,1.706467987,0.645930264,0.095402096,27,1.733388502,1.572596729,0.660767603,0.098961486,18,1.433143828,1.363538969,0.757167414,0.06437316,16,3/26/07,0.286508473,128.7240618,1.752883432,0.55854332,0.404134625,181.9072848,1.669696615,0.541483995,0.599886199,271.1324503,1.549940417,0.523046112
1819,3/27/07,1.678374168,1.750947469,0.843996784,0.505291589,1.742541192,186,28,4.464751369,2.085786834,1.625710547,0.700901663,0.085878666,29,1.596278598,1.498966572,0.697229241,0.083405902,19,1.40292481,1.327310929,0.770098568,0.057404687,16,3/27/07,0.349365954,157.5099338,1.706705054,0.548459731,0.471779129,212.5209713,1.625836606,0.534145936,0.629412579,286.5055188,1.531514583,0.520596501
1820,3/28/07,2.430848265,2.457549474,0.651530651,0.142716538,4.615353469,165,28,3.890158043,2.013970407,1.613220305,0.68746857,0.092116119,29,1.552936923,1.472487609,0.701470552,0.08229758,20,1.395412283,1.318324128,0.773942511,0.057733314,16,3/28/07,0.363057359,162.3134658,1.69921614,0.546989779,0.494236493,222.5562914,1.612101233,0.532007281,0.643605795,290.3200883,1.526981871,0.520012435
1821,3/29/07,1.817103555,1.774048135,0.647812409,0.449922906,1.405713708,357,28,4.595534069,1.732201395,1.544806496,0.695363126,0.089853171,19,1.488990051,1.440061992,0.713429879,0.074849463,16,1.390305682,1.286880727,0.788983886,0.05150607,16,3/29/07,0.43042499,194.1103753,1.651990174,0.538396459,0.526308572,238.99117,1.589968548,0.528738261,0.673270295,303.6666667,1.511727617,0.518037365
1822,3/30/07,1.0875,4.770204388,0.98964497,0.094302554,46.03240745,12,28,3.63259895,1.794951987,1.572763388,0.692921429,0.094679093,20,1.482376153,1.439885169,0.713641499,0.074827701,16,1.424346798,1.378985032,0.73526503,0.068946276,17,3/30/07,0.409430759,184.589404,1.665490633,0.540784904,0.528885378,239.0662252,1.5900799,0.528723942,0.583945484,264.598234,1.557516752,0.524137022
1823,4/16/07,2.262274247,2.310721053,0.595287059,0.164978668,3.685538208,173,33,3.938348355,1.837053221,1.562720203,0.700187168,0.088937674,23,1.475380494,1.424615929,0.721024287,0.068271599,17,1.405350412,1.361812338,0.744429492,0.062303142,16,4/16/07,0.409115742,183.9977925,1.666632968,0.540938075,0.54398993,245.3222958,1.582101623,0.527548633,0.599740905,271.8785872,1.548852781,0.522923503
1824,4/17/07,2.206086866,2.084500576,0.450506681,0.188799265,2.254656299,316,33,4.179292765,1.958690494,1.64805192,0.612955913,0.096470396,23,1.48087012,1.430211876,0.721880766,0.065855643,17,1.399466184,1.337389875,0.758644554,0.057006609,16,4/17/07,0.328887756,148.1258278,1.721152005,0.551490128,0.538422474,243.3134658,1.584676395,0.52792216,0.626951985,282.2494481,1.536946414,0.521259
1825,4/18/07,1.97296239,1.903519311,0.801746675,0.322433301,2.399030444,211,33,4.511203963,1.916439453,1.632996669,0.633630731,0.090808163,22,1.469935433,1.421846755,0.72163925,0.0659085,18,1.381563459,1.324013688,0.764713563,0.053650442,16,4/18/07,0.346188083,156.4657837,1.708029069,0.548786252,0.542554317,245.6247241,1.581916037,0.527492709,0.636551293,287.9271523,1.529840884,0.520377771
1826,4/19/07,2.303596073,2.274580476,0.61890278,0.169897869,3.596909232,219,33,4.272412588,2.402430713,1.764871582,0.600972865,0.06718001,31,1.46588428,1.419736058,0.72288203,0.059879151,18,1.394629647,1.333655776,0.760340561,0.04981254,16,4/19/07,0.25170347,112.5430464,1.780245756,0.565463028,0.544607051,246.4591611,1.580531462,0.527338826,0.625602719,283.8476821,1.534574811,0.521008858
1827,4/20/07,2.134725635,2.114121198,0.759315273,0.235187658,3.19738861,122,33,4.591974406,2.183011404,1.712567806,0.606009794,0.061109714,28,1.472262874,1.420624223,0.719335507,0.060032488,17,1.379479138,1.317939277,0.766323855,0.047346426,16,4/20/07,0.284913,128.3311258,1.753503682,0.558698918,0.545326986,246.0529801,1.580935357,0.527413655,0.64530843,290.5187638,1.52670691,0.519982261
1828,4/23/07,2.442027714,2.558191213,0.6805641,0.130149122,5.477850932,178,33,4.581331626,2.174847969,1.697598526,0.624217393,0.090514146,26,1.458917579,1.413547331,0.717885462,0.062033635,18,1.368847226,1.30673698,0.769245785,0.0480515,16,4/23/07,0.293090072,132.5121413,1.746612553,0.557071483,0.548843028,247.6357616,1.579245053,0.527122877,0.65218704,295.2604857,1.521346383,0.519269189
1829,4/24/07,2.385804352,2.290404188,0.783940163,0.181198991,4.153406552,183,33,4.215430936,2.306132814,1.700748539,0.636646517,0.133589072,28,1.477228235,1.461486784,0.674822833,0.076820482,18,1.376478263,1.321111701,0.758873467,0.053935423,16,4/24/07,0.285826968,128.7328918,1.752678798,0.55853983,0.502231431,227.4944812,1.605439157,0.530996036,0.63831374,289.1810155,1.528184278,0.520185899
1830,4/25/07,2.932745598,3.058419176,0.60815928,0.083591682,7.587118866,201,33,4.18245069,2.468233677,1.754891275,0.605956587,0.155651312,26,1.468356807,1.457561414,0.683127279,0.076051581,18,1.36610944,1.306960074,0.761184651,0.05324477,17,4/25/07,0.249273756,112.01766,1.781042314,0.565707146,0.511713889,231.2362031,1.600457129,0.530246801,0.648467561,293.7969095,1.522931196,0.519487848
1831,4/26/07,2.761535783,3.115495021,0.574493927,0.078129243,8.295607774,140,33,4.208528779,2.836315409,1.799589345,0.576253406,0.152252666,31,1.606472199,1.538191377,0.642756366,0.087115885,22,1.370098355,1.307743749,0.761327374,0.050989603,17,4/26/07,0.203802387,91.77483444,1.816806345,0.576304724,0.426451158,193.6048565,1.652811639,0.538519781,0.64829341,293.4657837,1.523712126,0.519537495
1832,4/30/07,3.129320953,3.493846408,0.877030424,0.1093545,8.95430123,51,33,3.978399841,3.422887647,1.876048984,0.550301666,0.185937951,35,1.593453806,1.525899043,0.647693376,0.091727327,21,1.366279374,1.31790017,0.753770273,0.056144007,17,4/30/07,0.1587486,71.598234,1.85397351,0.590072404,0.439097717,198.7130243,1.644884155,0.537290713,0.640262487,289.1743929,1.52829856,0.52018691
1833,5/1/07,2.270360071,2.180590557,0.46358786,0.157457142,2.827802525,310,33,4.308870075,2.796573823,1.8375454,0.52550501,0.130763912,26,1.54326813,1.501202151,0.659546154,0.090414396,19,1.356111672,1.301244475,0.763101162,0.050443095,17,5/1/07,0.185758998,83.83002208,1.831226924,0.581251075,0.462889005,209.9403974,1.629023814,0.534715099,0.651063589,296.2251656,1.520286097,0.519125757
1834,5/2/07,2.725075529,2.776849671,0.678559582,0.112004774,6.173412219,238,33,3.746957665,3.000655011,1.866335442,0.486435352,0.097675304,28,1.596312975,1.529832332,0.651106531,0.10059756,19,1.369565371,1.339550484,0.738907606,0.055421101,17,5/2/07,0.160375784,72.45695364,1.852272949,0.589396268,0.435912842,198.0286976,1.645888765,0.5374532,0.620492373,280.0397351,1.539181758,0.52160759
1835,5/3/07,2.107542478,1.894122761,0.633259384,0.292179526,1.947886465,271,33,3.994262331,2.536343055,1.790119876,0.537801276,0.128097938,24,1.582178356,1.54239679,0.635584629,0.109186893,17,1.374161458,1.334040628,0.74564755,0.056173596,16,5/3/07,0.214595967,96.33554084,1.808547735,0.573689741,0.432236905,195.3178808,1.649747016,0.538103408,0.625347536,283.6666667,1.534714001,0.521037106
1836,5/7/07,2.462410095,2.621989099,0.606123752,0.122196203,5.28170438,174,33,3.351365139,2.448925379,1.767365967,0.565639905,0.110682663,26,1.608945092,1.553485184,0.626433196,0.10174069,19,1.402861741,1.382479899,0.724689199,0.061787745,17,5/7/07,0.232401246,105.0772627,1.793077126,0.569065223,0.415834818,188.196468,1.66025904,0.539863339,0.584374832,263.1456954,1.55970521,0.524383815
1837,5/8/07,2.296582016,2.246249194,0.740490082,0.19021859,3.807520601,206,33,3.630929396,2.198652709,1.731374562,0.568749099,0.116382983,24,1.607833001,1.561836971,0.615634446,0.102100817,19,1.387215977,1.361739528,0.734086919,0.059039844,16,5/8/07,0.259777771,117.8388521,1.771260915,0.563075259,0.411004831,184.5342163,1.665415421,0.540799168,0.601214646,271.9006623,1.548871828,0.522919881
1838,5/9/07,2.767952227,2.845689816,0.530199005,0.093623816,5.822125186,255,33,3.571733138,2.471121437,1.76826072,0.583164932,0.124272139,24,1.637080053,1.568954296,0.623052191,0.092076104,19,1.401135692,1.364963959,0.735434745,0.061735984,17,5/9/07,0.240946021,108.1368653,1.787846998,0.567553405,0.404675387,182.7152318,1.668519115,0.541272135,0.596115075,270.5629139,1.550764813,0.523139968
1839,5/10/07,2.281613698,2.221756627,0.716238874,0.189438398,3.681664793,209,29,3.310002935,2.252946909,1.728642735,0.584822854,0.13357205,22,1.59417075,1.548666034,0.627096362,0.088361948,20,1.399071236,1.374824477,0.727353799,0.070998274,16,5/10/07,0.265769196,119.9757174,1.76730108,0.562147506,0.420036756,190.2494481,1.65693606,0.539348053,0.587232244,266.3863135,1.555340014,0.523835387
1840,5/11/07,NaN,NaN,NaN,NA,NaN,2,29,2.814602954,3.053225664,1.856945985,0.56030475,0.125138089,33,1.669202991,1.581841189,0.615616364,0.094160778,19,1.422544164,1.41272714,0.706172006,0.079872266,16,5/11/07,0.180703217,80.98675497,1.836314931,0.583158404,0.390132701,176.5673289,1.677356463,0.54291267,0.553245893,250.5231788,1.575538202,0.526597987
1841,5/14/07,2.169864323,2.085711774,0.707612116,0.223425784,3.044273615,218,29,2.792760287,2.806089883,1.82618202,0.56546454,0.115417332,32,1.632476804,1.552715385,0.636356694,0.083263684,19,1.42366518,1.411133038,0.698574663,0.075960976,18,5/14/07,0.202013203,90.01103753,1.819917853,0.577357728,0.418393535,188.3421634,1.659934263,0.539826553,0.553001448,248.6445916,1.577893688,0.526938675
1842,5/15/07,2.149138741,2.040921878,0.877410472,0.251964417,3.30693401,175,29,2.77785196,2.677966894,1.785741773,0.601375301,0.098294978,29,1.563012228,1.516766846,0.65303209,0.079077416,19,1.412365378,1.402567548,0.702596779,0.071848329,19,5/15/07,0.224841363,101.4216336,1.799557034,0.570941475,0.451644552,203.3443709,1.638423294,0.536208041,0.556513093,252.2472406,1.573241321,0.526287946
1843,5/16/07,2.418929838,2.371481178,0.637944654,0.168336278,3.715366759,232,29,2.923020408,2.528646558,1.758681628,0.633753853,0.096340712,27,1.600617682,1.528688094,0.661539018,0.080776986,19,1.420019229,1.400132261,0.710922876,0.065122244,18,5/16/07,0.255445884,114.1412804,1.77761775,0.564728633,0.443415605,199.4481236,1.644187716,0.5371169,0.559911306,253.2759382,1.571918772,0.526104134
1844,5/17/07,2.18769827,1.985900291,0.707435996,0.24822759,2.587063685,256,29,2.97003705,2.496020076,1.746950724,0.655342404,0.103234981,27,1.555642921,1.507253375,0.662242567,0.088428787,18,1.410483678,1.387242038,0.717897213,0.063742028,18,5/17/07,0.268091175,119.7770419,1.76793354,0.562232936,0.462203175,208.3532009,1.631593702,0.535069261,0.572675341,258.7019868,1.565046201,0.525148844
1845,5/18/07,NaN,NaN,NaN,NA,NaN,1,29,2.792683851,2.478182534,1.746950724,0.655342404,0.103234981,27,1.684615374,1.56602341,0.643216988,0.087475116,19,1.425556327,1.409201604,0.708044435,0.066774353,18,5/18/07,0.265909169,119.7770419,1.767892516,0.562232936,0.407804791,183.2737307,1.667247846,0.541126329,0.552108512,249.4701987,1.576820704,0.526788578
1846,5/21/07,2.408678881,2.438399852,0.539164442,0.136252238,4.005932414,233,29,2.879118353,2.693962901,1.799968776,0.589638283,0.150743812,32,1.692454371,1.572030135,0.64118093,0.094334992,17,1.428857426,1.405922489,0.712964689,0.066470374,17,5/21/07,0.218536391,98.58498896,1.804379847,0.572453522,0.404552721,182.5474614,1.668502022,0.541316037,0.557134448,252.0309051,1.573682822,0.526326714
1847,5/22/07,1.910138565,1.827243158,0.86473267,0.421148027,1.964167716,196,29,3.50989084,2.314016682,1.707680985,0.649721971,0.129439644,32,1.615192691,1.5075285,0.698089023,0.083535804,17,1.419138901,1.362956229,0.74203568,0.060504014,17,5/22/07,0.287902723,129.6181015,1.751374319,0.558191372,0.460436289,209.4701987,1.629831604,0.534819689,0.596569344,270.1456954,1.551165289,0.52320887
1848,5/23/07,2.380526662,2.383598039,0.656446844,0.16504585,3.982492121,248,29,3.446312534,2.344204735,1.710455675,0.657048276,0.132485657,31,1.628013796,1.500715756,0.707421395,0.081107027,18,1.426198496,1.36938236,0.74276657,0.062462302,18,5/23/07,0.285370455,128.9315673,1.752540097,0.558461376,0.473699801,213.7395143,1.624103323,0.533879992,0.589991722,267.4260486,1.554380824,0.52366108
1849,5/24/07,1.744910251,1.711940065,0.787563765,0.53707386,1.438689827,431,29,4.304975285,1.975253537,1.609891338,0.701794554,0.120026006,21,1.535806344,1.428956816,0.736833376,0.081430607,18,1.385615494,1.308339342,0.772088965,0.059027803,17,5/24/07,0.376718579,169.5540839,1.687979839,0.544868245,0.531180568,241.2825607,1.587570572,0.528303484,0.648777013,293.214128,1.523536307,0.519575271
1850,6/5/07,2.3981905,2.244749849,0.709321473,0.179291021,3.703128978,326,29,4.21445505,1.781352417,1.554203083,0.699714851,0.103402092,21,1.47039488,1.391293851,0.745382086,0.071639421,19,1.391127054,1.306625707,0.775936787,0.055377517,17,6/5/07,0.418527675,189.5011038,1.658360683,0.539535122,0.565246098,257.0110375,1.567256637,0.52544401,0.649340631,293.9381898,1.522731446,0.519466685
1851,6/6/07,2.283230238,2.150911329,0.694479055,0.181992149,3.594837803,210,29,4.268071723,1.71787595,1.538870111,0.696042313,0.113040588,18,1.461465054,1.409924454,0.725951481,0.0895661,17,1.388036691,1.294316793,0.783603618,0.057535752,17,6/6/07,0.434573179,195.9889625,1.649142882,0.537941461,0.554204958,250.397351,1.575400477,0.526620712,0.662884257,299.1390728,1.516842486,0.518695802
1852,6/7/07,2.84391013,3.054765778,0.666398441,0.098402019,7.274313504,273,29,4.22868357,1.799434627,1.583159338,0.666520836,0.1256467,20,1.473959016,1.413757269,0.719533989,0.091405615,18,1.386754502,1.292258341,0.784910139,0.057334438,17,6/7/07,0.39043135,177.0640177,1.676556975,0.542777652,0.544721661,247.6181015,1.578951533,0.527126109,0.662925271,300.00883,1.515598566,0.518568415
1853,6/8/07,1,3.208713273,1,0.16097561,19.93291578,17,29,4.025536716,1.931612587,1.615849415,0.671742256,0.138469226,20,1.501612208,1.445048601,0.705270981,0.102601233,18,1.398325462,1.305162848,0.780258936,0.059856269,17,6/8/07,0.365887311,164.5209713,1.695760808,0.546331342,0.517315667,234.4790287,1.596001582,0.529608876,0.647944625,294.5562914,1.52255172,0.519374238
1854,6/11/07,2.728493584,2.831437359,0.822589334,0.130273633,6.552553416,174,24,3.938353822,3.091177762,1.874429447,0.551743104,0.126326893,26,1.538526923,1.467606491,0.697504771,0.092950688,18,1.412231772,1.318777886,0.775637948,0.058226754,17,6/11/07,0.176514713,79.88520971,1.838369572,0.58391887,0.500106359,225.1942605,1.608720135,0.531463839,0.637595062,288.816777,1.528728828,0.520241536
1855,6/12/07,2.573188027,2.439401043,0.688999734,0.148378325,4.402103732,206,24,4.12818825,3.316724885,1.893018868,0.542211529,0.146790842,31,1.487793299,1.445447484,0.69896305,0.089511625,18,1.399214639,1.304400071,0.780058066,0.055802994,17,6/12/07,0.1605089,71.799117,1.853538358,0.58991337,0.520503484,234.2891832,1.596296079,0.529645937,0.651771659,294.8874172,1.521924632,0.519324805
1856,6/13/07,3.051948052,3.626738578,0.645196507,0.069425413,11.04365034,157,24,3.699645088,4.570570977,2.064044918,0.515874568,0.102515471,40,1.505043074,1.451966074,0.700049746,0.090639345,18,1.390670711,1.339195219,0.750087568,0.070022751,17,6/13/07,0.104939198,47.04635762,1.91321866,0.614916795,0.511610378,231.5033113,1.60026324,0.530193861,0.620317558,280.1942605,1.539503604,0.521583108
1857,6/14/07,2.484160071,2.209034167,0.80056052,0.226463367,3.143540541,232,24,3.599332113,4.018390346,1.976224571,0.539042281,0.143617794,38,1.509712453,1.47812441,0.67407713,0.106047457,19,1.391136549,1.336184998,0.745412953,0.073803768,18,6/14/07,0.126962307,57.36423841,1.882812225,0.602930652,0.486301131,220.5761589,1.614638399,0.532420194,0.618955584,280.1699779,1.538514134,0.521586954
1858,6/15/07,2.556999765,2.681635703,0.594303137,0.117138116,5.320823825,280,24,3.550229713,3.082136355,1.84970998,0.536180327,0.138080643,27,1.49952224,1.470104759,0.679385488,0.105205013,19,1.383944219,1.33802196,0.742856599,0.078080425,18,6/15/07,0.173976756,78.4790287,1.841035183,0.584907981,0.495772094,223.9359823,1.61022876,0.531722117,0.614161653,279.392936,1.539860126,0.521710233
1859,6/18/07,1.594129069,1.794106156,0.960542304,0.460423337,2.347922859,137,24,3.675817386,2.105809022,1.652696331,0.696066212,0.072968172,21,1.55557661,1.482543615,0.690166853,0.07987066,18,1.378636789,1.274431592,0.786551413,0.063710756,18,6/18/07,0.339087201,154.406181,1.711584032,0.549437916,0.484881636,218.7880795,1.617167751,0.532796813,0.676890679,306.1390728,1.508964817,0.517682635
1860,6/19/07,2.993486677,3.509793646,0.648234912,0.083172731,9.138095865,186,24,3.802748498,2.153485458,1.666294295,0.690866507,0.072499422,23,1.606703936,1.507872693,0.685599274,0.083978663,18,1.376217429,1.2655302,0.789834274,0.061595748,18,6/19/07,0.330847129,149.6843267,1.718750122,0.550971415,0.461206691,208.3421634,1.631571724,0.535071735,0.685485512,309.8830022,1.504545899,0.517151797
1861,6/20/07,2.748901218,2.772280523,0.767515241,0.136036524,5.689964041,181,24,3.682980788,2.160446435,1.66142696,0.69840116,0.071830214,20,1.682054084,1.543499255,0.67180468,0.078340428,18,1.37698673,1.2709886,0.78726324,0.062555922,18,6/20/07,0.335829223,151.4415011,1.716281818,0.550394164,0.428334689,194.4569536,1.651220477,0.538312129,0.679862117,307.5871965,1.507402469,0.517476415
1862,6/21/07,2.429472653,2.563690441,0.685627481,0.142153133,5.08961991,203,24,3.202178343,2.093518151,1.647609114,0.725882914,0.055234392,21,1.644788743,1.51860055,0.69131394,0.063613717,18,1.377418486,1.278787815,0.782799381,0.058781175,18,6/21/07,0.354650706,160.401766,1.702185528,0.547568568,0.453934992,204.9337748,1.636419446,0.535843146,0.672864226,304.3112583,1.510835824,0.517944557
1863,6/22/07,2.341462148,2.376384575,0.583117016,0.159825743,3.702870852,180,24,3.390541234,1.949481815,1.549462998,0.784692444,0.029357242,27,1.547577679,1.420149896,0.755944534,0.042359262,19,1.373069958,1.243759578,0.810354972,0.044392708,18,6/22/07,0.428305509,193.8609272,1.652434117,0.538457265,0.545738837,246.0154525,1.581290902,0.527420576,0.703790717,319.0441501,1.494464631,0.515883868
1864,6/25/07,2.451993995,2.60351345,0.77169707,0.13001248,6.302345837,153,24,2.463781129,3.424709607,1.896983308,0.536459255,0.127540181,44,1.555413652,1.428883337,0.755074231,0.045301519,18,1.406216474,1.313837046,0.775722439,0.043858635,18,6/25/07,0.153894691,68.75717439,1.859450273,0.592380245,0.538412227,242.8145695,1.585433882,0.528015486,0.642383961,289.5695364,1.528003087,0.520126643
1865,6/26/07,2.362044207,2.365088203,0.842812386,0.186126986,4.533993425,234,24,2.409868574,2.938332142,1.834337315,0.550795957,0.110280782,38,1.546526868,1.418858774,0.760409012,0.044158149,18,1.412917509,1.3187706,0.775147338,0.044574421,19,6/26/07,0.187126489,84.12582781,1.830693118,0.58105707,0.548107213,247.415011,1.579786673,0.527163301,0.6338014,287.5033113,1.530036727,0.52044285
1866,6/27/07,2.089250389,1.962584735,0.764857767,0.276064419,2.602604471,228,24,2.439375851,2.394428108,1.746643797,0.588900752,0.103442654,30,1.486873632,1.376188777,0.765029654,0.042063253,18,1.398066401,1.306426217,0.778140374,0.040140668,19,6/27/07,0.25036693,112.9337748,1.779518549,0.565282351,0.586746673,264.0684327,1.558760183,0.524226853,0.642933337,292.7130243,1.524442751,0.519650604
1867,6/28/07,2.064702393,1.895397449,0.761207583,0.28784187,2.427682958,344,24,2.824102127,1.921091759,1.667257455,0.597437102,0.143295691,23,1.458629744,1.311265299,0.805149699,0.037863921,18,1.393800771,1.257489556,0.811498032,0.035926193,18,6/28/07,0.319326792,144.2715232,1.727437047,0.552801096,0.645067662,290.9779249,1.525815117,0.519912618,0.691978665,313.2737307,1.501390435,0.516677466
1868,7/10/07,2.63096068,2.904315391,0.630584021,0.106974985,6.507139927,234,24,2.982230659,2.03961769,1.690456679,0.5973739,0.140081987,22,1.466787327,1.314236001,0.800020408,0.038749685,19,1.393882704,1.245628031,0.815592908,0.03465137,18,7/10/07,0.30191254,136.0596026,1.740986345,0.555737525,0.639562632,288.2295806,1.52949706,0.520331402,0.702814614,318.2626932,1.495506359,0.515990355
1869,7/11/07,2.40040922,2.399744086,0.627726978,0.146355517,4.287867324,262,24,3.102058344,1.895450723,1.655569864,0.596365019,0.137346908,22,1.51502283,1.518862228,0.628302606,0.111937081,21,1.382997714,1.236044339,0.815740746,0.036126546,18,7/11/07,0.3245983,147.7792494,1.721698509,0.551606355,0.449922825,202.6975717,1.639280412,0.536357494,0.713157166,322.2891832,1.491349216,0.515444915
1870,7/12/07,2.348034384,2.152610913,0.689059324,0.214159722,2.949713968,240,27,3.229117659,2.00543533,1.664652536,0.616032798,0.15418031,20,1.50137983,1.496214278,0.645114667,0.109906416,19,1.379858181,1.234276877,0.820968159,0.036040928,17,7/12/07,0.320583211,144.2317881,1.727460001,0.552814825,0.468928183,211.9183223,1.626424622,0.534278125,0.716010179,324.5077263,1.488763699,0.515147774
1871,7/13/07,1.640576641,2.31938014,0.977094082,0.209684044,6.587891083,36,27,3.265202192,2.358459614,1.734212617,0.617727196,0.201217471,21,1.496126206,1.499905528,0.646903015,0.117877829,19,1.382907605,1.236460717,0.821293178,0.036827741,17,7/13/07,0.267493017,120.2538631,1.767137471,0.562028184,0.467134341,211.4216336,1.627166969,0.534387405,0.712970308,323.584989,1.489586142,0.515271072
1872,7/16/07,2.323883259,2.496429897,0.718839535,0.155734019,4.95853668,137,27,3.189862621,3.0697025,1.844752219,0.591615226,0.170026217,33,1.508493448,1.510811832,0.63973261,0.121635934,19,1.384428652,1.240023824,0.820251646,0.036650288,17,7/16/07,0.191910107,86.2384106,1.826826076,0.579694695,0.460426489,207.0684327,1.633099885,0.535358269,0.710842403,322.0794702,1.491458126,0.515473126
1873,7/17/07,2.262817532,2.18613374,0.689401201,0.190853441,3.489789507,221,27,3.234801355,2.71300252,1.793396226,0.59259447,0.156046988,31,1.502353537,1.50338001,0.643405538,0.125280159,19,1.389161633,1.238498271,0.818801534,0.041468359,17,7/17/07,0.221070722,98.54966887,1.804577155,0.572472673,0.465173921,210.00883,1.629178632,0.534699899,0.71014523,322.7240618,1.490750943,0.515386481
1874,7/18/07,2.827520196,3.130490363,0.68172552,0.091312825,8.265791158,230,27,2.486885009,2.7919588,1.810710322,0.607036514,0.154747032,31,1.491698258,1.491259417,0.655440208,0.119446575,17,1.370436944,1.394365903,0.697229245,0.097277017,17,7/18/07,0.216148645,97.19646799,1.80702397,0.573212598,0.477625958,216.0573951,1.620571314,0.533378998,0.570224251,256.8653422,1.567506691,0.525469548
1875,7/19/07,2.3896148,2.228750317,0.693909733,0.17664251,3.663880245,266,27,2.675078297,2.650490888,1.804823828,0.603825931,0.142921083,25,1.483586794,1.48811427,0.657493042,0.118178806,17,1.366463415,1.368546441,0.708822276,0.088642464,17,7/19/07,0.227137433,102.3267108,1.797909219,0.57046956,0.48104797,217.3995585,1.618880521,0.533091775,0.589247786,267.7748344,1.553857274,0.523602785
1876,7/23/07,2.516489023,2.844471963,0.805457953,0.118952024,7.653809581,148,27,2.751180879,2.672317356,1.803474883,0.582540395,0.121542182,27,1.546541851,1.515934331,0.64969708,0.133564422,18,1.366896041,1.358348223,0.716715022,0.091388673,17,7/23/07,0.217529907,98.36423841,1.804907304,0.572573351,0.454732157,204.8278146,1.636574264,0.535867369,0.60080886,272.1147903,1.548695032,0.522884771
1877,7/24/07,2.365471741,2.272558558,0.706192759,0.174529628,3.887330056,218,27,2.797127391,2.458465344,1.759056112,0.582775404,0.132328949,23,1.615756502,1.561952848,0.624937638,0.119658085,19,1.360459185,1.353175971,0.719410352,0.091002201,17,7/24/07,0.240438711,108.4172185,1.787217957,0.567417416,0.409533818,185.5121413,1.664028893,0.540547151,0.605231376,274.2693157,1.545891207,0.522533281
1878,7/25/07,2.242454898,2.402996738,0.823310808,0.17023229,5.182643532,170,27,2.712325729,2.718884972,1.80939945,0.565516452,0.135108701,24,1.595146893,1.545924044,0.632468274,0.113834167,19,1.355896065,1.359372224,0.716736968,0.09172347,17,7/25/07,0.20886002,94.17218543,1.812328332,0.574911397,0.42432379,191.9845475,1.654749067,0.538917624,0.6004517,271.6512141,1.548831292,0.522960824
1879,7/26/07,1.86086912,1.835433394,0.780426669,0.391386788,1.966748105,162,27,3.004618095,2.073842639,1.669777887,0.63237113,0.088467318,22,1.525965169,1.482060756,0.674423434,0.08760972,18,1.352974903,1.310805304,0.7468374,0.073245652,17,7/26/07,0.315504892,141.8896247,1.731139014,0.55363209,0.484045012,218.8145695,1.617220985,0.532791207,0.645922388,292.1721854,1.525080095,0.51973208
1880,7/27/07,2.351182726,2.426453926,0.696528936,0.152705177,4.707291234,177,27,3.032660357,2.20533265,1.696886635,0.63439395,0.076674203,25,1.519170604,1.485262318,0.672546952,0.086825627,18,1.352066958,1.318244987,0.744659939,0.074851576,17,7/27/07,0.295896579,133.8476821,1.744437281,0.556564379,0.482758227,217.5253863,1.618924476,0.533064955,0.639426198,289.0286976,1.528478775,0.520209155
1881,7/30/07,2.671680761,2.82455067,0.768556747,0.111941474,7.258547507,137,27,2.932005451,2.137169132,1.671014257,0.648725135,0.068927557,26,1.524078019,1.492126684,0.668479725,0.069134587,17,1.364940027,1.335193254,0.7351316,0.077136185,18,7/30/07,0.314419049,141.6401766,1.731574655,0.553720069,0.47619992,215.5717439,1.621726347,0.533483444,0.622221875,281.8675497,1.537086093,0.521319017
1882,7/31/07,2.713110739,2.725482614,0.699985168,0.118097504,5.954208183,208,27,2.630134037,2.20692,1.695246343,0.653322364,0.062046854,23,1.496069598,1.476954745,0.672400982,0.073658673,17,1.366723873,1.365411743,0.717033554,0.069379128,17,7/31/07,0.3034761,137.2560706,1.738748559,0.555296853,0.493254759,222.1192053,1.61261648,0.532098054,0.59756424,269.0993377,1.552231925,0.52338222
